,id,time,fuel
1889,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:00,[61955.04045275]
1890,ADH931_LICC_LIRP_20140912072000.scn,06:08:15,[61448.45790353]
1891,AEE929_LLBG_LGAV_20140912023000.scn,04:13:15,[60662.02646492]
1892,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:24,[59197.86182031]
1893,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63764.57976753]
1894,BLX328_LGKO_ESSA_20140912103000.scn,13:49:13,[134888.63678493]
1895,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:52,[59283.14191777]
1896,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58716.13945148]
1897,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16280.44065576]
1898,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63915.65819841]
1899,TAY011_KJFK_EBLG_20140912140000.scn,20:46:37,[226601.65269026]
1900,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62574.45927251]
1901,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:54,[44887.14695748]
1902,EIN111_EINN_KJFK_20140912112000.scn,18:10:16,[75899.87120258]
1903,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:03,[62126.87155549]
1904,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53597.88299798]
1905,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55231.4694214]
1906,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16790.21468342]
1907,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:12,[59047.34030137]
1908,EZY471_EGAA_EGPF_20140912201000.scn,00:02:33,[59801.60638885]
1909,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:33,[60378.8146641]
1910,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:01,[60565.37372597]
1911,AFL2352_UUEE_LOWW_20140912122500.scn,14:45:13,[66279.80179964]
1912,BEL724_LSGG_EBBR_20140912190500.scn,20:02:07,[22818.40870864]
1913,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62588.03703182]
1914,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117590.38127733]
1915,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58258.9039833]
1916,AUA381_LOWW_UKLL_20140912110000.scn,12:07:04,[16675.61932533]
1917,FPO551_LFRN_LFRB_20140912005500.scn,01:12:34,[52001.34831138]
1918,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:31,[62144.20327557]
1919,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:12,[50797.43689967]
1920,AUA601_LOWW_UUDD_20140912080000.scn,10:12:52,[59137.96673474]
1921,BER717E_LOWG_EDDT_20140912125000.scn,13:40:00,[58148.35830456]
1922,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59023.76214852]
1923,SAS1842_LIRF_ESSA_20140912081000.scn,16:32:10,[59358.93889508]
1924,MIBID_LGIR_LGAV_20140912110000.scn,11:20:19,[283390.87259042]
1925,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62643.81819197]
1926,QTR022_EGCC_OTHH_20140912082500.scn,20:22:57,[156811.77920741]
1927,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:49,[63207.98477344]
1928,CCA931_ZBAA_EDDF_20140912060000.scn,03:46:55,[206775.7815413]
1929,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57863.28687115]
1930,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:18,[15105.97000279]
1931,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:36,[57308.82877939]
1932,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:39,[65150.90736786]
1933,MON752A_EGKK_LTBS_20140912200000.scn,00:13:33,[172127.04059698]
1934,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:34,[59061.12604295]
1935,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:03,[278960.25396211]
1936,SAS618_LSGG_EKCH_20140912180500.scn,01:27:12,[273100.51724915]
1937,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:13,[57519.13331754]
1938,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:34,[55339.79741145]
1939,KLM59Z_EHAM_LSGG_20140912193000.scn,06:18:07,[57608.55223892]
1940,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:18,[61934.46237036]
1941,ADH931_LICC_LIRP_20140912072000.scn,06:08:21,[61440.48891226]
1942,AEE929_LLBG_LGAV_20140912023000.scn,04:13:12,[60662.02263398]
1943,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:31,[59179.35785885]
1944,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:37,[63762.36549199]
1945,BLX328_LGKO_ESSA_20140912103000.scn,13:48:49,[134906.0442397]
1946,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:51,[59288.75145679]
1947,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58706.07719793]
1948,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:36,[16283.62251783]
1949,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63921.21166812]
1950,TAY011_KJFK_EBLG_20140912140000.scn,20:46:43,[227260.34295501]
1951,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:19,[62573.96447609]
1952,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:51,[44876.55683955]
1953,EIN111_EINN_KJFK_20140912112000.scn,18:13:37,[75744.88184763]
1954,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:16,[62118.41832527]
1955,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53621.48360156]
1956,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:36,[55235.39021521]
1957,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16789.63060388]
1958,RYR5008_GMMW_EDFH_20140912183500.scn,21:17:51,[59052.61944669]
1959,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59804.05198787]
1960,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:36,[60372.75320579]
1961,WZZ114_EGGW_LKPR_20140912195000.scn,22:37:43,[60577.45705356]
1962,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:58,[66287.21479756]
1963,BEL724_LSGG_EBBR_20140912190500.scn,20:01:57,[22823.37204611]
1964,SWR779_EBBR_LSZH_20140912085400.scn,18:53:58,[62571.21465511]
1965,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117597.39429689]
1966,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58292.9086055]
1967,AUA381_LOWW_UKLL_20140912110000.scn,12:07:03,[16675.79476738]
1968,FPO551_LFRN_LFRB_20140912005500.scn,01:12:39,[51998.36158711]
1969,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:39,[62137.39382987]
1970,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:10,[50804.76058814]
1971,AUA601_LOWW_UUDD_20140912080000.scn,10:12:31,[59150.71459779]
1972,BER717E_LOWG_EDDT_20140912125000.scn,13:40:10,[58141.72973859]
1973,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59035.51144789]
1974,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:16,[59319.27670341]
1975,MIBID_LGIR_LGAV_20140912110000.scn,11:20:18,[283383.73940011]
1976,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62636.61370414]
1977,QTR022_EGCC_OTHH_20140912082500.scn,20:21:24,[156942.93366087]
1978,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:49,[63205.75605747]
1979,CCA931_ZBAA_EDDF_20140912060000.scn,03:50:21,[206269.01386651]
1980,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57819.67512566]
1981,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15108.69024792]
1982,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:28,[57313.84119084]
1983,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:48,[65153.29026515]
1984,MON752A_EGKK_LTBS_20140912200000.scn,00:13:30,[172149.05868717]
1985,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:33,[59082.02177638]
1986,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:12,[278930.50898705]
1987,SAS618_LSGG_EKCH_20140912180500.scn,01:26:25,[273211.61007666]
1988,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:58,[57530.87761878]
1989,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:25,[55306.43310916]
1990,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:33,[57655.62316513]
1991,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61975.84713228]
1992,ADH931_LICC_LIRP_20140912072000.scn,06:08:39,[61410.57138215]
1993,AEE929_LLBG_LGAV_20140912023000.scn,04:13:13,[60670.22855357]
1994,LBT7362_DTNH_LKPR_20140912104500.scn,07:10:22,[59158.44630448]
1995,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63772.38348478]
1996,BLX328_LGKO_ESSA_20140912103000.scn,13:50:24,[134806.85819664]
1997,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:39,[59291.42069133]
1998,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:55,[58710.42023628]
1999,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16281.90754492]
2000,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63922.18811379]
2001,TAY011_KJFK_EBLG_20140912140000.scn,20:46:49,[226938.89379686]
2002,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:21,[62579.1411868]
2003,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:48,[44915.75085849]
2004,EIN111_EINN_KJFK_20140912112000.scn,18:13:48,[75740.88844043]
2005,AFR234H_LFML_LIPZ_20140912082000.scn,09:13:55,[62131.23545045]
2006,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:03,[53550.54481384]
2007,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55190.10776188]
2008,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:48,[16788.86764133]
2009,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:45,[59038.62253185]
2010,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.5200528]
2011,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:15,[60391.69726159]
2012,WZZ114_EGGW_LKPR_20140912195000.scn,22:39:10,[60528.49388983]
2013,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:01,[66349.14143583]
2014,BEL724_LSGG_EBBR_20140912190500.scn,20:02:28,[22806.51990505]
2015,SWR779_EBBR_LSZH_20140912085400.scn,18:53:49,[62600.99010609]
2016,ROT608D_LRTR_LROP_20140912161000.scn,16:52:27,[117598.4898507]
2017,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58229.6779318]
2018,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.70970405]
2019,FPO551_LFRN_LFRB_20140912005500.scn,01:12:43,[51995.29700199]
2020,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:21,[62173.20854886]
2021,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:18,[50794.8141567]
2022,AUA601_LOWW_UUDD_20140912080000.scn,10:14:36,[59072.98443769]
2023,BER717E_LOWG_EDDT_20140912125000.scn,13:40:12,[58140.37156864]
2024,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59021.31212986]
2025,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:49,[59304.18513614]
2026,MIBID_LGIR_LGAV_20140912110000.scn,11:20:36,[283348.86225655]
2027,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62643.64675653]
2028,QTR022_EGCC_OTHH_20140912082500.scn,20:25:22,[156594.5863965]
2029,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:43,[63211.70601541]
2030,CCA931_ZBAA_EDDF_20140912060000.scn,03:45:51,[206904.33234681]
2031,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:00,[57898.26153853]
2032,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:16,[15105.04717851]
2033,SAS1042_ESSA_ESNQ_20140912095000.scn,11:10:19,[57316.47969217]
2034,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:33,[65167.97014185]
2035,MON752A_EGKK_LTBS_20140912200000.scn,00:13:30,[172144.17037252]
2036,TAP803L_LIMC_LPPT_20140912094200.scn,21:24:09,[59031.52339731]
2037,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:10,[278922.99065049]
2038,SAS618_LSGG_EKCH_20140912180500.scn,01:28:03,[272998.30409255]
2039,VLG2473_GCRR_LEBL_20140912145000.scn,02:56:43,[57573.55117348]
2040,EZY92FN_LPPT_EGGP_20140912121500.scn,14:34:42,[55265.45740782]
2041,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:31,[57645.22304]
2042,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:10,[61944.04521238]
2043,ADH931_LICC_LIRP_20140912072000.scn,06:08:34,[61422.36380282]
2044,AEE929_LLBG_LGAV_20140912023000.scn,04:13:22,[60654.8381505]
2045,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:30,[59176.84645603]
2046,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63763.64512977]
2047,BLX328_LGKO_ESSA_20140912103000.scn,13:48:43,[134917.70622066]
2048,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:37,[59283.2044676]
2049,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58714.50261381]
2050,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:36,[16285.76795348]
2051,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63910.19113177]
2052,TAY011_KJFK_EBLG_20140912140000.scn,20:46:46,[227177.74314495]
2053,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62585.12508126]
2054,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:37,[44997.82187945]
2055,EIN111_EINN_KJFK_20140912112000.scn,18:14:34,[75694.11876151]
2056,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:06,[62124.28143412]
2057,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53590.15124294]
2058,KLM1395_EHAM_ULLI_20140912104500.scn,13:11:07,[55173.46072062]
2059,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:46,[16789.32417692]
2060,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:24,[59064.9033432]
2061,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.62233205]
2062,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:57,[60402.66552375]
2063,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:49,[60535.45440805]
2064,AFL2352_UUEE_LOWW_20140912122500.scn,14:44:03,[66356.67844981]
2065,BEL724_LSGG_EBBR_20140912190500.scn,20:02:19,[22815.52422272]
2066,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62594.04127543]
2067,ROT608D_LRTR_LROP_20140912161000.scn,16:52:21,[117606.7947502]
2068,TFL219_EHAM_LGSM_20140912033000.scn,06:44:03,[58261.27176425]
2069,AUA381_LOWW_UKLL_20140912110000.scn,12:07:00,[16675.26260674]
2070,FPO551_LFRN_LFRB_20140912005500.scn,01:12:52,[51990.18374995]
2071,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:22,[62167.29836182]
2072,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:06,[50857.73991578]
2073,AUA601_LOWW_UUDD_20140912080000.scn,10:14:24,[59076.3855111]
2074,BER717E_LOWG_EDDT_20140912125000.scn,13:39:58,[58156.37723674]
2075,DLH156_EDDF_EDDP_20140912072500.scn,08:06:46,[59014.54492331]
2076,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:40,[59309.09340801]
2077,MIBID_LGIR_LGAV_20140912110000.scn,11:20:28,[283365.32426664]
2078,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:46,[62635.53904994]
2079,QTR022_EGCC_OTHH_20140912082500.scn,20:22:51,[156806.75573638]
2080,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:57,[63201.12773732]
2081,CCA931_ZBAA_EDDF_20140912060000.scn,03:46:34,[206800.48346547]
2082,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57864.27905368]
2083,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:18,[15102.02405284]
2084,SAS1042_ESSA_ESNQ_20140912095000.scn,11:09:55,[57335.81673328]
2085,OHY2160_EDDC_LTAI_20140912184000.scn,12:13:30,[65162.33446889]
2086,MON752A_EGKK_LTBS_20140912200000.scn,00:13:06,[172180.91668481]
2087,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:25,[59076.60706645]
2088,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:12,[278949.51720274]
2089,SAS618_LSGG_EKCH_20140912180500.scn,01:28:21,[272964.44904123]
2090,VLG2473_GCRR_LEBL_20140912145000.scn,02:56:49,[57572.5283686]
2091,EZY92FN_LPPT_EGGP_20140912121500.scn,14:32:03,[55375.03952139]
2092,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:33,[57653.71836173]
2093,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:55,[61960.08213912]
2094,ADH931_LICC_LIRP_20140912072000.scn,06:08:16,[61444.10399342]
2095,AEE929_LLBG_LGAV_20140912023000.scn,04:13:15,[60660.43561121]
2096,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:13,[59209.15153615]
2097,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63768.73795944]
2098,BLX328_LGKO_ESSA_20140912103000.scn,13:49:30,[134873.60856089]
2099,BAW4TM_EHRD_EGLL_20140912082000.scn,20:45:01,[59281.08293774]
2100,DLH08W_EDDF_LFPG_20140912100500.scn,16:28:03,[58696.36138137]
2101,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16281.84179466]
2102,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63922.10878671]
2103,TAY011_KJFK_EBLG_20140912140000.scn,20:46:36,[227065.60589222]
2104,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62565.76516998]
2105,EXS79G_EGNM_LPMA_20140912132000.scn,09:48:37,[44841.58269022]
2106,EIN111_EINN_KJFK_20140912112000.scn,18:13:12,[75755.11786753]
2107,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:12,[62121.69221629]
2108,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53574.93903709]
2109,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:34,[55202.28715043]
2110,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:54,[16790.37427732]
2111,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:25,[59013.78815165]
2112,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.60342242]
2113,PGT424_LIPE_LTFJ_20140912122000.scn,14:27:45,[60413.26352214]
2114,WZZ114_EGGW_LKPR_20140912195000.scn,22:37:51,[60575.78505743]
2115,AFL2352_UUEE_LOWW_20140912122500.scn,14:45:52,[66244.95599809]
2116,BEL724_LSGG_EBBR_20140912190500.scn,20:02:22,[22813.22127716]
2117,SWR779_EBBR_LSZH_20140912085400.scn,18:53:51,[62595.43245193]
2118,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117584.82308315]
2119,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58321.9750487]
2120,AUA381_LOWW_UKLL_20140912110000.scn,12:06:58,[16676.84616408]
2121,FPO551_LFRN_LFRB_20140912005500.scn,01:12:40,[51996.8156367]
2122,DTH3057_LFMH_DAAS_20140912143000.scn,16:31:13,[62116.98276556]
2123,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:42,[50752.9248629]
2124,AUA601_LOWW_UUDD_20140912080000.scn,10:12:10,[59165.56651109]
2125,BER717E_LOWG_EDDT_20140912125000.scn,13:40:09,[58139.50145864]
2126,DLH156_EDDF_EDDP_20140912072500.scn,08:06:42,[59040.14985459]
2127,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:39,[59311.66414892]
2128,MIBID_LGIR_LGAV_20140912110000.scn,11:20:22,[283373.90299439]
2129,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62640.50567278]
2130,QTR022_EGCC_OTHH_20140912082500.scn,20:22:33,[156854.14792512]
2131,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:52,[63204.90816183]
2132,CCA931_ZBAA_EDDF_20140912060000.scn,03:48:34,[206558.28770292]
2133,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:01,[57878.72237133]
2134,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:15,[15111.95764113]
2135,SAS1042_ESSA_ESNQ_20140912095000.scn,11:11:10,[57291.83160151]
2136,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:00,[65142.03717847]
2137,MON752A_EGKK_LTBS_20140912200000.scn,00:13:27,[172195.52556084]
2138,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:43,[59064.98935142]
2139,DLH8PK_LHBP_EDDM_20140912181500.scn,07:38:30,[278900.11573937]
2140,SAS618_LSGG_EKCH_20140912180500.scn,01:27:25,[273052.27384048]
2141,VLG2473_GCRR_LEBL_20140912145000.scn,02:58:04,[57529.27747391]
2142,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:30,[55304.95525152]
2143,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:54,[57617.37400163]
2144,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:55:37,[61988.03906471]
2145,ADH931_LICC_LIRP_20140912072000.scn,06:08:25,[61432.96853906]
2146,AEE929_LLBG_LGAV_20140912023000.scn,04:13:10,[60667.99141029]
2147,LBT7362_DTNH_LKPR_20140912104500.scn,07:09:58,[59160.2996055]
2148,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:40,[63769.24024237]
2149,BLX328_LGKO_ESSA_20140912103000.scn,13:50:04,[134831.89884093]
2150,BAW4TM_EHRD_EGLL_20140912082000.scn,20:45:01,[59281.00685665]
2151,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:54,[58722.27485841]
2152,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:39,[16280.59041547]
2153,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:24,[63905.62171352]
2154,TAY011_KJFK_EBLG_20140912140000.scn,20:46:39,[226730.31772038]
2155,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:22,[62577.26804725]
2156,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:46,[44920.86962084]
2157,EIN111_EINN_KJFK_20140912112000.scn,18:11:40,[75842.13690558]
2158,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:13,[62118.79369448]
2159,GWI2807_BIKF_EDDS_20140912003000.scn,03:47:10,[53544.65982033]
2160,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:55,[55194.00554724]
2161,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:49,[16789.71426181]
2162,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:06,[59048.88346503]
2163,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.69902681]
2164,PGT424_LIPE_LTFJ_20140912122000.scn,14:28:25,[60386.58282757]
2165,WZZ114_EGGW_LKPR_20140912195000.scn,22:38:48,[60540.09196209]
2166,AFL2352_UUEE_LOWW_20140912122500.scn,14:43:43,[66394.83875495]
2167,BEL724_LSGG_EBBR_20140912190500.scn,20:02:00,[22816.56834814]
2168,SWR779_EBBR_LSZH_20140912085400.scn,18:53:52,[62581.59265138]
2169,ROT608D_LRTR_LROP_20140912161000.scn,16:52:30,[117596.47204743]
2170,TFL219_EHAM_LGSM_20140912033000.scn,06:44:04,[58210.43195269]
2171,AUA381_LOWW_UKLL_20140912110000.scn,12:07:03,[16675.49626075]
2172,FPO551_LFRN_LFRB_20140912005500.scn,01:12:39,[51999.33971439]
2173,DTH3057_LFMH_DAAS_20140912143000.scn,16:30:33,[62147.4913982]
2174,BAW66Q_EGKK_GMMX_20140912140500.scn,16:08:06,[50802.43644498]
2175,AUA601_LOWW_UUDD_20140912080000.scn,10:16:09,[59009.21464006]
2176,BER717E_LOWG_EDDT_20140912125000.scn,13:39:52,[58143.58337306]
2177,DLH156_EDDF_EDDP_20140912072500.scn,08:06:45,[59025.54646361]
2178,SAS1842_LIRF_ESSA_20140912081000.scn,16:33:10,[59325.94208034]
2179,MIBID_LGIR_LGAV_20140912110000.scn,11:20:31,[283341.88519653]
2180,DLH1HU_EDDK_EDDM_20140912073000.scn,11:41:45,[62634.25148177]
2181,QTR022_EGCC_OTHH_20140912082500.scn,20:26:51,[156510.93105383]
2182,SHT2J_EGLL_EGCC_20140912075500.scn,08:32:51,[63206.19587484]
2183,CCA931_ZBAA_EDDF_20140912060000.scn,03:47:10,[206700.22643841]
2184,BEL7PC_EBBR_LIML_20140912143500.scn,15:27:03,[57842.27931708]
2185,NJE2FD_LIRA_LIEO_20140912120000.scn,12:56:15,[15110.15462342]
2186,SAS1042_ESSA_ESNQ_20140912095000.scn,11:09:58,[57333.97153595]
2187,OHY2160_EDDC_LTAI_20140912184000.scn,12:14:24,[65108.59012038]
2188,MON752A_EGKK_LTBS_20140912200000.scn,00:13:49,[172095.41295635]
2189,TAP803L_LIMC_LPPT_20140912094200.scn,21:23:31,[59080.50685252]
2190,DLH8PK_LHBP_EDDM_20140912181500.scn,07:37:54,[278979.71606993]
2191,SAS618_LSGG_EKCH_20140912180500.scn,01:27:18,[273105.41556577]
2192,VLG2473_GCRR_LEBL_20140912145000.scn,02:57:48,[57541.81769883]
2193,EZY92FN_LPPT_EGGP_20140912121500.scn,14:33:01,[55319.79079735]
2194,KLM59Z_EHAM_LSGG_20140912193000.scn,06:17:46,[57619.75091312]
2195,PGT4629_LTCJ_LTFJ_20140912083500.scn,20:56:15,[61937.80053329]
2196,ADH931_LICC_LIRP_20140912072000.scn,06:08:24,[61429.84636537]
2197,AEE929_LLBG_LGAV_20140912023000.scn,04:13:15,[60656.61610341]
2198,LBT7362_DTNH_LKPR_20140912104500.scn,07:10:12,[59154.69596676]
2199,AUI34L_UKLL_UKBB_20140912040000.scn,04:43:39,[63763.7145087]
2200,BLX328_LGKO_ESSA_20140912103000.scn,13:49:15,[134897.79766849]
2201,BAW4TM_EHRD_EGLL_20140912082000.scn,20:44:27,[59298.20156103]
2202,DLH08W_EDDF_LFPG_20140912100500.scn,16:27:57,[58705.71264362]
2203,TAP1015_LEMD_LPPT_20140912130000.scn,13:43:37,[16284.20878802]
2204,PRI5403_LFLL_LFPG_20140912003000.scn,01:09:22,[63927.24561388]
2205,TAY011_KJFK_EBLG_20140912140000.scn,20:46:49,[227459.47681704]
2206,AZA1572_LIEA_LIRF_20140912053000.scn,06:12:18,[62569.70389437]
2207,EXS79G_EGNM_LPMA_20140912132000.scn,09:47:15,[44921.00345565]
2208,EIN111_EINN_KJFK_20140912112000.scn,18:16:51,[75599.18918729]
2209,AFR234H_LFML_LIPZ_20140912082000.scn,09:14:13,[62121.71459993]
2210,GWI2807_BIKF_EDDS_20140912003000.scn,03:46:36,[53602.48123612]
2211,KLM1395_EHAM_ULLI_20140912104500.scn,13:10:33,[55243.28969014]
2212,AUA522D_LIPZ_LOWW_20140912085500.scn,17:51:51,[16790.41760592]
2213,RYR5008_GMMW_EDFH_20140912183500.scn,21:18:06,[59042.97805081]
2214,EZY471_EGAA_EGPF_20140912201000.scn,00:02:31,[59803.0830515]
